source_key	seed_proposal_key	name	hierarchy_level	source_review_stage	source_review_no	semantic_kind	semantic_review_decision	merge_candidate_keys	approval_state
111	26d606c0880898aed18d5cfd8e9021c02422fa73ea0dbaa5ed9db3dbc31f2484	기본측량	W_MID	BATCH002	283	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
116	9ef82c7da6b51e0baf48e29e4a1ae68d9667fa70a2517946480a57266710b644	시공측량	W_MID	BATCH002	284	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
121	a9df50a5f58a58d10a02e7c4265fe57908650a5d1d8e90e78db50ae55309bb4f	토공사계측	W_MID	BATCH002	285	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
315	654668f26bdc889efbd6753a2769c0432a2ab5af27930a4af55287c6f661e122	토목배관부속설비	W_MID	BATCH002	286	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
321	089ef8961de7f5991c55ab089ae6d5bb662c7676c6eda73bb4b816eb7fad9d7a	아스콘포장	W_MID	BATCH002	287	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
362	25589652f4425542397a118d9e0832fcccf7456cdaaaa3fad3a0ab4f1b5ac996	사석공사	W_MID	BATCH002	288	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
592	45f5473496768d726852f06ebd196577a5e432ce27311724c6c8405d6dfa33e4	이식및식재공사	W_MID	BATCH002	289	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
623	c10f96ee20d00464f3b4ea1b074ba9620c8066201bc391b134cbded068696ea4	공기조화기기설비공사	W_MID	BATCH002	290	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
861	9edb679b680f91dc4b59028ed1a3fc36cabfcd4064e1de1c0955a8be0c4cc257	감시제어및계장설비공사	W_MID	BATCH002	291	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
023	babfac9ce8f9462c59e0fbdca711525e5a5ce6779eab1511d2d80da2c12ae4b1	도급자용가설건물	W_MID	BATCH002	292	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
125	7b4427caf263423a5af364d0799a2a4b45ae1faa3f6bdadfaa57703de5777aeb	댐 제방계측	W_MID	BATCH002	293	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
184	88efd6f1c8e2663a99eb07662cd6cf1d68577d3a65fa6f49936b15a0fff69b94	지하지장물철거 해체	W_MID	BATCH002	294	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
186	14a8d996416e0a46208aa03eb0e0fb6bbda385074ba8671f2071452a6f019674	기계설비철거 해체	W_MID	BATCH002	295	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
187	d3a5b62fc9f921c44872831f5a6db30dda4fdad4229eaab7b8aa114b76c3d9b9	전기 통신설비철거 해체	W_MID	BATCH002	296	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
254	05eb3e36c8f5fdcce15db96bd2efa226b94e3667b56e30da9de3c1df8c4d3979	거푸집공사	W_MID	BATCH002	297	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
314	693e3ce3b0d9c873382dcaa5f43db9da486f06e528222facc36d568297b97a2e	토목배관부대공사	W_MID	BATCH002	298	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
411	a53cc7b397ecf784f7fce5f30f6f50e52dae2e827bab41c38478ecf6a51ca596	벽돌조적공사	W_MID	BATCH002	299	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
425	621883216658ee8b51a882458b863caac6f0ef0a3aa90a6ae210d979ceff9c6d	마감목공사	W_MID	BATCH002	300	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
541	e683e7b2b273471998aeddcc327d4baecc37bb99b92f16d2aaa27d3a53d282d5	바닥깔기	W_MID	BATCH002	301	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
551	ce15610a4e31dc60519f4c1b343d5cbfad096cf9ac6920fe8fe0e6ca5c32e2e9	바탕처리	W_MID	BATCH002	302	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
597	2cf634c78acd0c1d65c2e17f2ce8b293dff56c57a44de00f9c4f334f033c2606	조경유지관리	W_MID	BATCH002	303	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
021	56c9b1d2639a8d42a943515b10f2f0b623498a479dee255b9768e58949e8a2a5	가설부지	W_MID	BATCH002	304	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
032	ee76e4a5630da67880b1627a5560ceec76156d6c14926c8f9aa2b6055eeae525	가설작업보조시설	W_MID	BATCH002	305	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
051	eb4509535157edb86ac8f9a6ec0e7a2196b60a0d293d3c3b8f960af93d805e15	가설공해방지	W_MID	BATCH002	306	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
058	8b329e339c56ddbd992c483c14f39db1b2b4cec6d0993cbcaac5927e21bb00a2	준공및현장정리	W_MID	BATCH002	307	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
072	49813a06650a6f985c06e76617c30edaad73ea0ceb6e97cf7f2851c856627f90	토목품질시험	W_MID	BATCH002	308	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
087	50c34f99212a685fb0c43afbdd71afd6b0a5d376c07ea999f19274d41ea3fd88	건축관리시험(마감)	W_MID	BATCH002	309	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
123	cfee7cb4e64617349f577b98e308dfd6e7efb02f623e7eef4c778dc901c3b511	터널공사계측	W_MID	BATCH002	310	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
135	d80fbdfd0068168ac8242fd71420c4123ca8237ff09ba28e8d27b0c95bda4014	실내실험	W_MID	BATCH002	311	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
211	633de30a44241ed07e03d528d596baef9d775e80c0babbd78a62af930048c012	표토제거및부지정지	W_MID	BATCH002	312	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
222	f95509df7ab07fb93be69baac9729f03f37ac11cf78ec8c30dbf82580e3ca5fd	표층처리	W_MID	BATCH002	313	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
223	66dbb7d89e4a14636cd8431711be1e61d8aeb717920c0bfae3ea843ad2e9bacf	지반배수	W_MID	BATCH002	314	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
224	762f6dec5101d05267921403ca4c5e22f7758b93eecbdc5d628d89d40cc66519	고결공법	W_MID	BATCH002	315	METHOD	REJECT	EMPTY	NOT_APPROVED
225	d32db45f90e0d2a3c8e5b9da8508f1d5aceb6921cefa9c5ac4faf56cf3683d69	다짐공법	W_MID	BATCH002	316	METHOD	REJECT	EMPTY	NOT_APPROVED
264	07341c776573199af8b2235389736753f5756770450e10db8e5111cc6c364ffb	토목PC구조부재조립	W_MID	BATCH002	317	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
311	bd90ea68420260c25122b721a943a0c96032f06305512a5ea784c26a482d2f23	토목배관부설	W_MID	BATCH002	318	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
338	5b5a63178cad24e81f0805add9a6a5abca3a74cc47046d945e3f7325098d3835	철로보선작업	W_MID	BATCH002	319	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
353	47b68ca576108fb28063bf570f851efc0ff341b58accf5ef4a397c0f3a083483	터널보강및안정	W_MID	BATCH002	320	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
371	93d18db94231cee317fd601cee60906f23dc1ab2d4c5fbbc8d3ec7be9da212d9	휠댐(제방)	W_MID	BATCH002	321	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
434	e500e995fd6b12007824612b10aa49b2d3060bee64edb60b02f8010b2d95a45f	금속잇기	W_MID	BATCH002	322	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
435	c96e5e837e8c53712e7efa698aabb11db1bb0b14b36a97fb594b1801bb9c198d	시트지붕	W_MID	BATCH002	323	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
437	6c2e0e498b779fc44d279871437f26960522a443a2da67fa7220e580cdf901c6	홈통공사및지붕부속공사	W_MID	BATCH002	324	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
451	a9ef0cceac826fb24ba0b743b51c9e00dd42bd825cd2604c663ce0ac484b895f	지붕및바닥단열공사	W_MID	BATCH002	325	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
461	35ec53f9a44899a536371023d37fd6c4d8863cca2cc0199f18ef5bebffb92762	커튼월프레임및앵커설치	W_MID	BATCH002	326	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
474	2225099a2047d514c7b47b79ada6c511e545188779e2cf405cb04ea20d2e8302	금속계단	W_MID	BATCH002	327	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
477	f0eeea6dc0e4475a75c113f0d007e117f59c0fc04d95a5cd15aefebdf654fc37	금속부속물설치	W_MID	BATCH002	328	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
511	134bfb3516d220e4555dd113f4e7b5be56ad0483784f271e60a3a5327aa4e13f	시멘트모르터미장	W_MID	BATCH002	329	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
513	4a2afc9181d8d894bd79141b072185f59adff66f6e0a8aab34d9f33ce05c52a5	플라스터	W_MID	BATCH002	330	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
515	c175f8f58b76055111a2ce2fc4bb447d9b96cded044d887e37bfe02bc0ce6b8d	온돌바닥공사	W_MID	BATCH002	331	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
0111	174c276ed31db80d4f28170b1e2013696e40def172315f9fd9670135c88d1bdc	공사개요	W_LEAF	BATCH002	332	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
0211	026fa6840667bb0e6b479362f324aabe5ac2c2737e5a28c6e4de0ecf44915e9c	발주자가설건물부지	W_LEAF	BATCH002	333	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
0311	a2c33427ad8a4f0e9c52fdbce0e583777b3ca9903fa497d4e523340235caebed	공사용가설도로	W_LEAF	BATCH002	334	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
0511	b6127c94212073bb116f39295ead0322d0835513ad929fb78b0fcbe75c5b90ee	가설수질오염방지	W_LEAF	BATCH002	335	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
0611	102ea41c705bdf22ae91e6fd40c4d87a37388435fa1e7138a94e9636f5c0eba4	수송비	W_LEAF	BATCH002	336	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
0711	58a62e550227664802cb2c833d4d675fed3768f2a3b34d929c070a154184d439	토공사및지반개량	W_LEAF	BATCH002	337	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
0851	8a4d575f9459bd01a20dfd7fb7016d5c249a2136a404993325d4b94e36e7fa64	토공	W_LEAF	BATCH002	338	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
1111	2c91a7975e85f38c4c299862c9a17405227bff4c18df7f37cbf4c6264ceddf50	거리측정	W_LEAF	BATCH002	339	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1211	cd682061fb0454a0cac16abec4eb89c50edbf8df58c0bce16602114898fb4b0a	지중수평변위측정	W_LEAF	BATCH002	340	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1311	1aebde9a27964fcbbc7d5f024c55503ba8bc20e4fb0f2a41b90d797bf8d7c07b	암이외의지질시험굴착	W_LEAF	BATCH002	341	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1811	1a80ed7fa14ebeacce5c74e2177f7967b8bc327a3a201613cbaf2c198fd9046f	벌개 제근	W_LEAF	BATCH002	342	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2111	e47dab730e2e3db46582a55bdac966dc534e1bf663675b06e53eb61e9f3a43f4	표토제거	W_LEAF	BATCH002	343	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2211	a8eb027bc98f2391d8621ae88f8dadb90b1f7a3a4193f5398842d48bf277e336	굴착치환	W_LEAF	BATCH002	344	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2311	1e4aa1794dfdf3dd77d04d108e23dd6bcd78247a05728542a56b6e83bb393867	기계식굴착	W_LEAF	BATCH002	345	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2411	6f655a60c1a6d65e7e34f9b3ed30889dfc9dd35267d0fa67666b687a9424b021	엄지말뚝가로널흙막이	W_LEAF	BATCH002	346	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2511	63fbbf733988f87c365ae87e8b6a72f12f89ed657173124c6a13240694fa9e54	시멘트및혼화제	W_LEAF	BATCH002	347	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
2621	e34424538f6234fe9adcd42a1dd82f7e433236a8da991353f6d4bff56fbc5c43	일반PC구조부재공장생산	W_LEAF	BATCH002	348	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
2711	fe997f17239aab58df456b3ba687f2dc282422757e2ebbdb1a8132c13b80d0f7	철강재	W_LEAF	BATCH002	349	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
3111	0b837aed2088bd4ddb5f739a4750fffdc298e196e54386d594ec38dc8c5396e1	콘크리트관부설	W_LEAF	BATCH002	350	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3211	5931806ea98c1e01b4153d2aa41498041dae4735dddfa4fb0063bd7a44470ce2	차단층	W_LEAF	BATCH002	351	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
3321	affac27e44636849b3675072efe97fba53c5ea7681a613904df17a1801bca937	자갈살포다지기	W_LEAF	BATCH002	352	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3421	e80a93abcae06f4152031f26950d92f51a84149f974fc7b6b2cc41e8b1010467	고정형교량받침	W_LEAF	BATCH002	353	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
3511	d36d00dc046ca7d1185e5c673947e908714e8551b2545b1c22c1dff38b882cb1	토공장비굴착	W_LEAF	BATCH002	354	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3611	d57ce35223451452edbf6269a44b856a5e8d6ee2cc63e10e2fe07c0b21d9bf24	연질토사(N=	W_LEAF	BATCH002	355	AMBIGUOUS	HOLD	EMPTY	NOT_APPROVED
3711	5a2acdd00ab7823605b79ea47c7cc366b4fef7b00a0c016f59df7d9a901422d0	불투수성재료축조	W_LEAF	BATCH002	356	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
3822	2dea9eeeac6f069be94b968c3df2f40801fb36c5886d3a3e5e187cbf74e425f7	블록조적옹벽	W_LEAF	BATCH002	357	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
4111	90b0432f34f4f1cf8c000876f4d8a528bc880fc4ba6b2bd2096e5bcf9d141512	시멘트벽돌	W_LEAF	BATCH002	358	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
4211	2ad6a2af5ac1f215fa00dbe3250cffa1021f4d6c379555e386747bcc7ec8f328	토대	W_LEAF	BATCH002	359	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
4311	a33902e8839dca0c3c7cfae48695d094f5c309d410783f24ce5a4992832d9f79	초가지붕잇기	W_LEAF	BATCH002	360	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
4411	bbc9451c4bcfc34d97d1e36a2f9ad4d6a8345a30a9eadca2d5a95975730257c6	아스팔트방수	W_LEAF	BATCH002	361	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
4511	14c2225f1a4e72db0cd59d00785accf402c1be04a4c4d82e75a49c1a65e3d7a1	보드형지붕 바닥단열	W_LEAF	BATCH002	362	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
4611	3fa23330404851de1a7f6ff4d5dc3f79fdbdd54271e412007a5debf979565e0e	콘크리트프레임	W_LEAF	BATCH002	363	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
4741	68d5105c440c3bf5faf9178bb9a2207ad7ecdd4c704ee17fe67aaddcda51d80d	스파이럴금속계단	W_LEAF	BATCH002	364	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
4811	b0c69d967733c5a960371670c5f72d62cb2278a3967a3b937d74078054899714	문틀	W_LEAF	BATCH002	365	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5111	e76626596b6dc79cef4f5674bb2f6c62c65107491679065437a04f5949160d74	시멘트모르터	W_LEAF	BATCH002	366	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5211	dc3bfb980ff62e0ed8a1855d1501187e9c47baf7c95897a0993cf251fedcb9ff	화강석깔기	W_LEAF	BATCH002	367	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5311	29ffe3bc3490cd5490765e7be21e36c1535b1f9c26398b14d8a1270666218d2b	시멘트계타일바닥붙이기	W_LEAF	BATCH002	368	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5411	776fa32fb58ec47255d4ebc0566803a1ea28a99ad9ee4b3bf794d809942ecd1c	온돌마루깔기	W_LEAF	BATCH002	369	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5511	44177e2a0819082536c00a8808359ba78ecda756fae11358c5ef6f5165184f9a	금속제바탕처리	W_LEAF	BATCH002	370	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5611	9e66dad48c05c7513397e00b7c115a71ebcdaa7e52417fe634e23ccda7069f4f	붙박이수납가구	W_LEAF	BATCH002	371	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
5711	a770e629c8a56fe1324693f81e9a817eda0931d4c6b592baa1db1774e6861f02	책상 탁자	W_LEAF	BATCH002	372	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
5911	4f0a6299a5d8f30a655722a7c0e78b985c06316addf9814a45737bd22a7f7650	정지	W_LEAF	BATCH002	373	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
6111	46387bc10931d4a8fec2b6f327629535c4c5e3b7ade489a9dd0f4ae32cf408a7	배관공사	W_LEAF	BATCH002	374	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
6211	0b6ebc7a89858c411c00a2fff176b1f7fe9edb00c56440b9acc2ebcd3712895d	기계보일러및부속공사	W_LEAF	BATCH002	375	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
6311	cfc316505b91f515b236b535dd0c5eb1db0852793a57837ffcc5d855577f9829	위생기구류공사	W_LEAF	BATCH002	376	PROCESS	MERGE_CANDIDATE	UNRESOLVED	NOT_APPROVED
6411	55c044382715ef16c86caf543f848bb9768f4952fad6bbb83ff57b77c25c37dc	소방설비별공사	W_LEAF	BATCH002	377	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
6511	3f88bc543d98910b0fd213fdb0b1d83e2043e7c1006951f5162e5f2b3f9a7f1d	저장탱크제작공사	W_LEAF	BATCH002	378	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
6611	053fd83032716618a3bcc3b287ac2b496d47321c911ab583ce733b63e3ad8b0e	살수설비주기기설비공사	W_LEAF	BATCH002	379	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
6711	e8d8e750f5afba1f6f3c35e0d41463c9172189a682619323f8694e0d816d8c42	주방기구설비공사	W_LEAF	BATCH002	380	PROCESS	MERGE_CANDIDATE	UNRESOLVED	NOT_APPROVED
7111	2010748a2cec6b89c03c764b8ffa0b16bed1294105a3991d1807a6943bded037	화력발전설비공사	W_LEAF	BATCH002	381	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
7211	a355ce2ea36e2db32965d406233dcc3a813cbf5520b7e77f8952a49b22f96086	제철설비공사	W_LEAF	BATCH002	382	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
7311	cec40465db152219d2a21895981260ad1ee82b9ccc743cbab1d59d4a8e72e132	쓰레기소각설비공사	W_LEAF	BATCH002	383	PROCESS	MERGE_CANDIDATE	UNRESOLVED	NOT_APPROVED
7411	3a1fee75a8c13b15c88024aad71277a8bcc254ad333ea59940817792228663a1	운반기계설비공사	W_LEAF	BATCH002	384	PROCESS	MERGE_CANDIDATE	UNRESOLVED	NOT_APPROVED
7611	6b5d97c2b7827f84057d95ff36996a139a12be7264b58926c9650fd5e4a954a6	석유비축및수송시설설비공사	W_LEAF	BATCH002	385	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
8111	fc1791cf8f9288e0e7688654ab3d0d54d1968493d1ec1895e37714ad36384a49	배관및전로공사	W_LEAF	BATCH002	386	PROCESS	MERGE_CANDIDATE	UNRESOLVED	NOT_APPROVED
8211	92bbd2af3c28162f14b1db75adb1955d9e8665ef31df0bcb5ed0a8e3dacd0c47	송전설비별설치공사	W_LEAF	BATCH002	387	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
8311	73d311c8d9d65139be81ac55e8cf8a4a6237baf090c49709d93b57caacae7c89	배전설비공사	W_LEAF	BATCH002	388	PROCESS	MERGE_CANDIDATE	UNRESOLVED	NOT_APPROVED
8411	d7c8d5c3be8f32af5ec3287fe74208415bfca1be256128d12c69bb3c683d7bdd	통신구조물및기타보조기기류설치공사	W_LEAF	BATCH002	389	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
8511	1dfd86267b8c84ce966f7f303af4a6c2eefb9eba3ecffb6d8ff28748200450c4	자동화재탐지설비공사	W_LEAF	BATCH002	390	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
8611	e417f643fbb2d6bbe097fd3274c601fe03c9ca9570486aeff33a2de4a77b617f	제어설비공사	W_LEAF	BATCH002	391	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
9112	f1fac9c02ce38bde2a98f21c1c28cc32a51ca7001843d5ba0c8d395818f8bb24	배관관리및시험	W_LEAF	BATCH002	392	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
0151	d830409679b1f0da0d1aacab97ad529038af6a163a9bb972777601e78947fd7c	직접공사비	W_LEAF	BATCH002	393	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
0221	c616a6403c85eb8e02a71d90ab47cd11d3f306765be2d4200e6ac8c9926bda2a	발주자가설현장사무실	W_LEAF	BATCH002	394	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
0321	64b26b4e0469c9ca7b92f8a6a2e1416bb3c033fb16f1310b0363350e5c0aa110	가설비계	W_LEAF	BATCH002	395	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
0521	bcb3457f521aca9f8edf395bf60f7596d1925192879e0c6d36a5fdcf1c72e549	기존도로유지보수	W_LEAF	BATCH002	396	TASK	MERGE_CANDIDATE	UNRESOLVED	NOT_APPROVED
0621	a1e37d5f8284de1008d1d319ce923ec28f2663b174cc45fc79a2881218615b81	타워크레인	W_LEAF	BATCH002	397	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
0721	868eb492f652bad56dd2783098cd261eb47e310111a01b4d486acb860ce274e6	도로	W_LEAF	BATCH002	398	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
0861	2ae8e864320d75d56d64f6c86d2a1d9de38415bb1b672c7d6bc4aa26b5b33aaf	방수및방습	W_LEAF	BATCH002	399	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
1121	5990c9fd74f3f766c27be9d344989eaa7d705929723d0e261b275c7188cabfc7	등고선	W_LEAF	BATCH002	400	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
024	ff9824b6e41b26da11b586144b505613ffca8363bc0755d44a2968b9828f214d	가설편의시설및부대시설	W_MID	W_MID_REVIEW003	401	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
025	1c3bb307cae93cbf15913ad1de463ba738c3a0e626efcf33ac51738f79dba326	업무용운송시설	W_MID	W_MID_REVIEW003	402	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
026	f3c15349fcae137915dd0a4ef583c8820c07c05a831b78176030fbd6f05c0561	가설울타리및현장출입문	W_MID	W_MID_REVIEW003	403	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
027	a815bdf41ff28fe4298cc171cad5854027bebd49424dd8696ce9c26a973664b0	가설안내시설및표지판	W_MID	W_MID_REVIEW003	404	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
031	2e0082852a2db8ea53408291290ddf422f15c6c34de356aa84e71a469fdad94e	공사용가설도로	W_MID	W_MID_REVIEW003	405	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
033	1faf794d96412b87fde99ab64caf8c154744e198967d20c0f1c58ddb0d9513aa	가설흙막이및지보공사	W_MID	W_MID_REVIEW003	406	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
034	2a3b1c18afecac6d11341f5c3e392afb441bcc9e41339930c06b45732fd68a8d	터널가설	W_MID	W_MID_REVIEW003	407	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
035	1cc1a8b85cbddf700ba4dfdd0b8f23a7c13078dab2583b7b4d3d1329525a3817	교량가설	W_MID	W_MID_REVIEW003	408	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
038	da24560ea603b933412864f4de6f9964df311bc9b5436095be4860d483cdfd4c	가체절	W_MID	W_MID_REVIEW003	409	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
052	ed24e98c7e863a042eefd22723c80c299bacb4544c1c38e6f509bc1c7ee2a835	기존도로유지보수	W_MID	W_MID_REVIEW003	410	TASK	MERGE_CANDIDATE	bcb3457f521aca9f8edf395bf60f7596d1925192879e0c6d36a5fdcf1c72e549	NOT_APPROVED
061	081867ef518cac5ab8d9318cafc4ad2f096ba19d213d854765601e26faf0dc5d	장비운반	W_MID	W_MID_REVIEW003	411	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
062	7963b7563731a32fb8bab2a82865269d01f8570d70605bc43a54ed1d8d139cc4	인양장비	W_MID	W_MID_REVIEW003	412	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
063	dd2d2630af20a9752b6dea540f275cf0669f16129c1a4ce37f34273b65c5d42e	운반장비	W_MID	W_MID_REVIEW003	413	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
064	6ce4694eec354ac6b29fea9739ac7e4e6974fc89616a2782a6cdb224e48ec1f0	토공장비	W_MID	W_MID_REVIEW003	414	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
065	1cd690bfb8905d0e78ba92df29d163d7829be32a0b51c81c9829e1d81f85badb	다짐장비	W_MID	W_MID_REVIEW003	415	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
